,Customer Name,City,State,Sub-Category,Sales,Quantity,Discount,Profit,Order Year,Order Month,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Category_Furniture,Category_Office Supplies,Category_Technology
11,0.6388888888888888,0.6654478976234004,1.0,0.5642611683848797,4.528811874513391,0.3333333333333333,0.0,2.2202781216196628,0.0,0.4545454545454545,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
12,0.3055555555555555,0.027422303473491772,0.124,0.8948453608247424,-0.2080498499030417,0.0,0.0,-0.11835223534397193,1.0,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
13,0.5555555555555555,0.38391224862888484,0.2525,1.0,1.8668651215910939,0.0,0.0,4.608042554615101,0.6666666666667425,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
14,0.25,0.02376599634369287,0.492,0.27353951890034367,0.07354817048264997,0.6666666666666666,3.0000000000000004,-4.924748809563636,0.33333333333337123,0.9090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15,0.25,0.02376599634369287,0.492,1.0,-0.27682875728178435,0.0,3.0000000000000004,-0.46253610339790113,0.33333333333337123,0.9090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
16,0.6666666666666666,0.008226691042047532,0.0545,0.5347079037800688,3.2305148239748,1.0,-1.0,0.17435571465212502,0.0,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
17,0.36111111111111105,0.003656307129798903,0.026,0.5347079037800688,0.0031724588274327876,-0.3333333333333333,-1.0,0.05066184916307032,0.0,0.36363636363636365,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18,0.2222222222222222,0.45795246800731265,1.0,0.5003436426116838,-0.2450195701053917,-0.3333333333333333,-1.0,-0.22841137614815304,0.0,0.6363636363636364,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19,0.2222222222222222,0.45795246800731265,1.0,0.5642611683848797,0.8384808680904836,0.0,0.0,0.27447503707916543,0.0,0.6363636363636364,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20,0.2222222222222222,0.45795246800731265,1.0,1.0,-0.17014954177797809,0.3333333333333333,0.0,-0.046208632104052065,0.0,0.6363636363636364,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,0.611111111111111,0.006398537477148081,0.0185,0.5003436426116838,-0.1873865680736962,1.3333333333333333,-1.0,-0.13261145123578627,0.6666666666667425,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
22,0.611111111111111,0.006398537477148081,0.0185,0.27353951890034367,0.02876362670205723,1.3333333333333333,-1.0,0.26248331902207656,0.6666666666667425,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
23,0.2222222222222222,0.47989031078610606,0.293,0.377319587628866,0.08709456967578792,-0.3333333333333333,0.4999999999999999,-0.3585880551187834,1.0,0.5454545454545454,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24,0.27777777777777773,0.007312614259597806,0.026,0.17250859106529212,5.233129458791743,0.0,-1.0,8.610462458041997,0.33333333333337123,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
25,0.4444444444444444,0.6654478976234004,1.0,1.0,-0.22869198200687096,-0.3333333333333333,0.0,-0.16373192971500147,0.6666666666667425,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26,0.4444444444444444,0.6654478976234004,1.0,0.4859106529209622,0.18860267729087873,0.0,-1.0,0.11698058501444143,0.6666666666667425,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27,0.5277777777777778,0.47989031078610606,0.293,0.10996563573883161,16.013144554408328,1.3333333333333333,1.4999999999999998,-62.2141670290946,0.33333333333337123,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
28,0.5277777777777778,0.47989031078610606,0.293,1.0,-0.23942546770635187,-0.3333333333333333,2.4999999999999996,-0.5828696114400841,0.33333333333337123,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0.5277777777777778,1.0,0.293,0.6109965635738832,0.0,0.0,0.0,0.0,0.33333333333337123,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0.5277777777777778,0.47989031078610606,0.293,0.12783505154639177,-0.273021806688865,-0.3333333333333333,0.0,-0.27973860582338045,0.33333333333337123,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
31,0.5277777777777778,1.0,0.293,0.5003436426116838,0.0,1.0,0.0,0.0,0.33333333333337123,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
32,0.5277777777777778,0.47989031078610606,0.293,1.0,-0.2540187783125427,1.0,2.4999999999999996,-0.5331259130395993,0.33333333333337123,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
33,0.5277777777777778,1.0,0.293,0.5003436426116838,0.0,-0.3333333333333333,0.0,0.0,0.33333333333337123,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
34,0.9166666666666666,0.33455210237659966,0.492,0.8948453608247424,-0.1344488051066012,0.0,0.0,0.04905601463093688,1.0,0.8181818181818182,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,0.05555555555555555,1.0,0.492,0.5642611683848797,0.0,1.3333333333333333,0.0,0.0,0.6666666666667425,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,0.05555555555555555,0.0,0.492,0.6109965635738832,0.7191964161790111,0.6666666666666666,1.9999999999999998,-5.820782175236693,0.6666666666667425,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,0.5,0.33455210237659966,0.492,0.12783505154639177,0.30893404061540414,2.0,0.0,0.995762381095759,0.33333333333337123,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
38,0.5,0.33455210237659966,0.492,0.10996563573883161,2.524744253553484,0.0,0.6,-2.06689862054353,0.33333333333337123,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
39,0.5,1.0,0.492,0.377319587628866,0.0,0.0,0.0,0.0,0.33333333333337123,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
40,0.5,0.33455210237659966,0.492,0.5642611683848797,1.672245347390851,0.3333333333333333,0.0,1.2314855084585103,0.33333333333337123,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
41,0.36111111111111105,0.006398537477148081,0.2455,0.5642611683848797,0.4878607184826129,0.3333333333333333,0.0,0.2947486980473499,1.0,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
42,0.38888888888888884,0.6654478976234004,1.0,0.5347079037800688,0.12150517309067545,-0.3333333333333333,-1.0,-0.17593924592686755,0.6666666666667425,0.5454545454545454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
43,0.5277777777777778,0.0,0.191,0.5347079037800688,0.21528305602958844,-0.3333333333333333,0.0,0.0347373233860806,1.0,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
44,0.38888888888888884,0.004570383912248629,0.044,0.4859106529209622,-0.04716388790116734,-0.3333333333333333,-1.0,0.41425698556607526,0.6666666666667425,0.1818181818181818,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45,0.38888888888888884,0.004570383912248629,0.044,1.0,-0.19796143083180545,-0.3333333333333333,-1.0,-0.015645735059605374,0.6666666666667425,0.1818181818181818,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
46,0.3333333333333333,0.010968921389396709,0.127,0.5347079037800688,0.8304439723943207,0.3333333333333333,-1.0,-0.005527490623338799,0.0,0.8181818181818182,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47,0.38888888888888884,0.016453382084095063,0.0475,0.4859106529209622,-0.05234557065264086,0.0,-1.0,-0.13668551291916178,0.6666666666667425,0.4545454545454545,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
48,0.38888888888888884,0.016453382084095063,0.0475,0.5642611683848797,-0.17501397864670834,-0.3333333333333333,-1.0,-0.09378891453763483,0.6666666666667425,0.4545454545454545,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
49,0.4444444444444444,0.002742230347349177,0.074,1.0,-0.08819435540263128,1.0,-1.0,0.34704983662863964,0.33333333333337123,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
50,0.4444444444444444,0.002742230347349177,0.074,0.2034364261168385,0.107229108367228,1.0,-1.0,0.9927737446053997,0.33333333333337123,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
51,0.4444444444444444,0.002742230347349177,0.074,0.6109965635738832,-0.25770940541512277,-0.3333333333333333,-1.0,-0.21077693397120645,0.33333333333337123,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
52,0.4444444444444444,0.002742230347349177,0.074,0.377319587628866,0.18553596709102707,-0.6666666666666666,-1.0,0.3148848222616246,0.33333333333337123,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
53,0.3333333333333333,1.0,0.5635000000000001,0.10240549828178694,30.014641268105482,1.3333333333333333,-1.0,-0.08811645274125615,0.6666666666667425,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
54,0.3333333333333333,1.0,0.5635000000000001,0.5642611683848797,5.15550996614722,0.6666666666666666,-1.0,10.782078589244625,0.6666666666667425,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
55,0.4722222222222222,0.024680073126142597,0.5635000000000001,0.5347079037800688,0.8124667057055349,1.0,-1.0,1.61746568086269,0.6666666666667425,0.4545454545454545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56,0.4722222222222222,0.024680073126142597,0.5635000000000001,0.8948453608247424,-0.11896720602872925,0.6666666666666666,-1.0,0.2574130451752479,0.6666666666667425,0.4545454545454545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
57,0.4722222222222222,0.024680073126142597,0.5635000000000001,0.377319587628866,1.3985784740737413,0.6666666666666666,-0.5,-0.05683985146030573,0.6666666666667425,0.4545454545454545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
58,0.4722222222222222,0.024680073126142597,0.5635000000000001,0.8948453608247424,-0.21329498183106388,-0.3333333333333333,-1.0,-0.060899044305420744,0.6666666666667425,0.4545454545454545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
59,0.4722222222222222,0.024680073126142597,0.5635000000000001,0.4859106529209622,-0.13165704133846035,-0.3333333333333333,-1.0,-0.19801947074370208,0.6666666666667425,0.4545454545454545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60,0.4722222222222222,0.024680073126142597,0.5635000000000001,1.0,-0.033945309453530755,0.3333333333333333,0.0,0.2875224426527494,0.6666666666667425,0.4545454545454545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
61,0.4722222222222222,0.024680073126142597,0.5635000000000001,0.5003436426116838,-0.28139709799328755,-0.6666666666666666,-1.0,-0.2894628260457439,0.6666666666667425,0.4545454545454545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
62,0.7499999999999999,0.6654478976234004,1.0,0.4859106529209622,-0.2163616920309156,-0.3333333333333333,-1.0,-0.09203439162289646,0.33333333333337123,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
63,0.7499999999999999,0.6654478976234004,1.0,1.0,-0.1537373547773925,1.0,0.0,0.02728803541757279,0.33333333333337123,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
64,0.7499999999999999,0.6654478976234004,1.0,0.8948453608247424,0.48554482353858686,0.0,-1.0,2.242815563213007,0.33333333333337123,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
65,0.7499999999999999,0.6654478976234004,1.0,0.6109965635738832,0.13144554408329823,0.3333333333333333,-1.0,0.5094695913671525,0.33333333333337123,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
66,0.3333333333333333,0.28062157221206585,0.2455,0.377319587628866,0.8365509556371288,0.6666666666666666,0.4999999999999999,-0.8865396124437307,0.33333333333337123,0.2727272727272727,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
67,0.25,0.01279707495429616,0.1115,0.5003436426116838,5.594758040530803,1.6666666666666667,0.0,3.816656072619406,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
68,0.25,0.01279707495429616,0.1115,0.5642611683848797,0.5978392911669492,0.3333333333333333,0.0,2.020708574487304,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
69,0.41666666666666663,0.14442413162705667,0.1115,0.8948453608247424,0.11093031033256619,-0.3333333333333333,-1.0,1.0050033640746565,0.6666666666667425,0.4545454545454545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70,0.16666666666666663,1.0,0.5635000000000001,1.0,-0.26587319946438315,-0.6666666666666666,0.0,-0.25634248882049215,0.6666666666667425,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
71,0.5277777777777778,0.07404021937842778,0.127,0.8948453608247424,-0.18955441493910857,0.0,-1.0,0.00505168779900309,1.0,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
72,0.611111111111111,0.026508226691042046,0.091,0.377319587628866,4.108524529055096,1.6666666666666667,0.0,-4.572848014452511,0.33333333333337123,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
73,0.611111111111111,0.026508226691042046,0.091,0.6109965635738832,0.22281235831336227,-0.3333333333333333,0.0,-0.2755976343678327,0.33333333333337123,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
74,0.611111111111111,0.026508226691042046,0.091,0.5347079037800688,0.0945604227830131,-0.6666666666666666,0.0,-0.9970708388626826,0.33333333333337123,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
75,0.2222222222222222,0.33455210237659966,0.492,1.0,-0.2836812683490392,0.0,3.0000000000000004,-0.39259308822053457,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
76,0.2222222222222222,0.33455210237659966,0.492,0.6109965635738832,-0.238949598882237,0.0,1.9999999999999998,-0.5372074091421051,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
77,0.2222222222222222,0.33455210237659966,0.492,0.5347079037800688,-0.14625035194465116,0.0,0.0,-0.2194305978388143,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
78,0.611111111111111,0.33455210237659966,0.492,0.6109965635738832,-0.18823255709434492,0.6666666666666666,1.9999999999999998,-0.8587534709444314,0.0,0.9090909090909091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
79,0.5555555555555555,0.03016453382084095,0.03,0.27353951890034367,0.8103517331539131,-0.6666666666666666,-1.0,1.7685033399127943,0.6666666666667425,0.4545454545454545,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
80,0.5555555555555555,0.03016453382084095,0.03,1.0,-0.20176838142472478,0.0,-1.0,-0.022002163415966863,0.6666666666667425,0.4545454545454545,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
81,0.27777777777777773,0.45795246800731265,1.0,0.5003436426116838,-0.21149725516218532,0.6666666666666666,-1.0,-0.16560540333582383,0.0,0.8181818181818182,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
82,0.27777777777777773,0.45795246800731265,1.0,0.5347079037800688,-0.17718182551212075,-0.6666666666666666,-1.0,-0.0901051598585973,0.0,0.8181818181818182,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
83,0.2222222222222222,0.007312614259597806,0.124,0.12783505154639177,0.772409125577817,1.3333333333333333,0.0,2.0139990112222557,0.33333333333337123,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
84,0.36111111111111105,0.28062157221206585,0.2455,0.5347079037800688,0.9278173086709908,0.0,0.0,-2.1404436117895016,1.0,0.9090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
85,0.3333333333333333,0.07221206581352833,0.0205,0.377319587628866,1.3063127965092376,-0.3333333333333333,-1.0,0.9140060739204295,1.0,0.36363636363636365,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
86,0.4444444444444444,0.04661791590493602,0.044,0.4859106529209622,-0.18458422944279723,-0.6666666666666666,-1.0,-0.06804352108958843,1.0,0.8181818181818182,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
87,0.4444444444444444,0.04661791590493602,0.044,0.2034364261168385,-0.25770940541512277,-0.3333333333333333,-1.0,-0.21077693397120645,1.0,0.8181818181818182,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
88,0.3055555555555555,0.33455210237659966,0.492,0.5347079037800688,0.5470799499280248,1.3333333333333333,0.0,0.19441377746553223,0.6666666666667425,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
89,0.27777777777777773,0.6654478976234004,1.0,0.5003436426116838,-0.1840026119911012,0.0,-1.0,-0.0741248759381307,0.6666666666667425,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
90,0.27777777777777773,0.6654478976234004,1.0,0.5642611683848797,0.0987903678862568,-0.3333333333333333,0.0,-0.012969344172716375,0.6666666666667425,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
91,0.27777777777777773,0.6654478976234004,1.0,0.8948453608247424,-0.2560174273738253,-0.6666666666666666,-1.0,-0.2050673000791765,0.6666666666667425,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
92,0.5833333333333333,0.019195612431444242,0.044,0.8948453608247424,-0.22175487203755131,-0.3333333333333333,-1.0,-0.08944721376557042,0.33333333333337123,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
93,0.5833333333333333,0.019195612431444242,0.044,0.6109965635738832,-0.008248392951325203,0.0,-1.0,0.29396808403867386,0.33333333333337123,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
94,0.5833333333333333,0.019195612431444242,0.044,1.0,-0.11600624445645864,-0.3333333333333333,-1.0,0.2796568272129479,0.33333333333337123,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
95,0.16666666666666663,0.02102376599634369,0.0615,1.0,-0.2602367976143109,-0.6666666666666666,2.4999999999999996,-0.46149528471966655,1.0,0.9090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
96,0.3333333333333333,1.0,0.5635000000000001,0.6109965635738832,0.0,1.3333333333333333,0.0,0.0,1.0,0.9090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
97,0.25,0.45795246800731265,1.0,1.0,-0.018971303788048028,0.0,0.0,0.3468937138269044,1.0,0.4545454545454545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
98,0.11111111111111112,0.0009140767824497258,0.044,0.27353951890034367,0.12150517309067545,1.0,-1.0,0.5188518283095247,0.6666666666667425,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
99,0.611111111111111,0.28062157221206585,0.2455,0.8948453608247424,0.051414982729927235,1.3333333333333333,0.0,0.5200859418851457,0.6666666666667425,0.6363636363636364,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
100,0.611111111111111,0.28062157221206585,0.2455,0.4859106529209622,0.21718653132604812,0.0,0.0,-0.7220456547678787,0.6666666666667425,0.6363636363636364,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
101,0.611111111111111,0.28062157221206585,0.2455,1.0,-0.2808260554043497,0.0,3.0000000000000004,-0.43367568833428116,0.6666666666667425,0.6363636363636364,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
102,0.36111111111111105,0.04661791590493602,0.044,0.8948453608247424,-0.16380462412311253,0.3333333333333333,-1.0,0.11499931231623052,0.6666666666667425,0.9999999999999999,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
103,0.8055555555555555,0.0603290676416819,0.0905,0.4859106529209622,0.9728662240205361,1.0,0.0,-1.3197171946962851,0.33333333333337123,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
104,0.8055555555555555,0.0603290676416819,0.0905,0.6109965635738832,0.25094149324993287,0.0,0.0,-0.463372475550054,0.33333333333337123,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
105,0.8055555555555555,0.0603290676416819,0.0905,1.0,-0.09526893858780638,0.0,2.4999999999999996,-1.2803742486590166,0.33333333333337123,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
106,0.5,1.0,0.124,0.4859106529209622,0.0,1.6666666666666667,0.0,0.0,1.0,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
107,0.5,1.0,0.124,0.5642611683848797,0.0,-0.6666666666666666,0.0,0.0,1.0,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
108,0.5,0.04387568555758684,0.124,0.5003436426116838,-0.2728103094337028,-0.6666666666666666,0.0,-0.2807719900824848,1.0,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
109,0.16666666666666663,0.0,0.2455,0.4859106529209622,1.5072351889133138,0.6666666666666666,0.0,2.2067177411260914,0.33333333333337123,0.8181818181818182,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
110,0.5,1.0,0.5635000000000001,0.6109965635738832,-0.06841936204496694,-0.3333333333333333,-1.0,0.0848453083239474,1.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
111,0.7499999999999999,0.0018281535648994513,0.014499999999999999,0.5003436426116838,0.11135330484289055,-0.3333333333333333,-1.0,0.5263903293075954,0.6666666666667425,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
112,0.7499999999999999,0.0018281535648994513,0.014499999999999999,1.0,-0.14625035194465116,1.0,-1.0,0.17547087752166207,0.6666666666667425,0.9090909090909091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
113,0.27777777777777773,0.19287020109689212,0.234,0.10240549828178694,-0.0782751341355248,3.6666666666666665,0.0,0.21960158947881012,0.0,0.6363636363636364,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
114,0.27777777777777773,0.19287020109689212,0.234,0.12783505154639177,-0.2653233066009615,-0.3333333333333333,0.0,-0.25927908437693986,0.0,0.6363636363636364,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
